ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Spending_Score_Ordinal,Segment
462447,Male,No,22,No,Healthcare,9.0,Low,4.0,Cat_6,0,0
462450,Male,No,18,No,Healthcare,0.0,Low,2.0,Cat_6,0,2
462451,Male,No,18,No,Marketing,1.0,Low,9.0,Cat_6,0,2
462452,Male,No,19,No,Healthcare,0.0,Low,2.0,Cat_4,0,2
462454,Male,No,19,No,Healthcare,1.0,Low,3.0,Cat_2,0,2
462456,Male,No,22,No,Healthcare,0.0,Low,8.0,Cat_6,0,2
462457,Male,No,31,No,Healthcare,4.0,Low,4.0,Cat_6,0,2
462463,Male,Yes,63,No,Artist,0.0,Average,2.0,Cat_6,1,1
462472,Male,No,43,Yes,Artist,1.0,Low,1.0,Cat_6,0,3
462473,Male,No,73,No,Engineer,0.0,Low,2.0,Cat_4,0,3
462485,Female,Yes,39,No,Engineer,0.0,Low,2.0,Cat_6,0,3
462488,Male,No,31,Yes,Healthcare,1.0,Low,5.0,Cat_6,0,2
462491,Male,No,31,Yes,Artist,0.0,Low,5.0,Cat_6,0,2
462492,Male,Yes,43,No,Artist,0.0,Average,4.0,Cat_2,1,1
462496,Male,Yes,52,No,Artist,0.0,Average,3.0,Cat_6,1,1
462498,Female,Yes,63,Yes,Doctor,0.0,Average,3.0,Cat_6,1,1
462503,Male,Yes,51,Yes,Executive,1.0,High,4.0,Cat_6,2,1
462508,Male,Yes,35,Yes,Healthcare,1.0,Low,7.0,Cat_4,0,2
462512,Female,Yes,32,No,Entertainment,1.0,Average,2.0,Cat_4,1,1
462517,Female,Yes,39,Yes,Homemaker,9.0,High,4.0,Cat_6,2,0
462518,Female,No,25,No,Healthcare,1.0,Low,6.0,Cat_5,0,2
462519,Male,No,20,No,Healthcare,0.0,Low,5.0,Cat_4,0,2
462521,Female,No,33,No,Homemaker,9.0,Low,1.0,Cat_6,0,0
462522,Male,Yes,36,No,Executive,0.0,Average,5.0,Cat_4,1,2
462524,Female,Yes,35,Yes,Doctor,1.0,Low,2.0,Cat_6,0,3
462525,Female,Yes,42,Yes,Artist,1.0,Average,2.0,Cat_6,1,1
462526,Female,Yes,52,Yes,Artist,2.0,Average,5.0,Cat_6,1,1
462529,Female,Yes,42,Yes,Engineer,1.0,Low,2.0,Cat_6,0,3
462531,Female,Yes,57,No,Homemaker,1.0,High,2.0,Cat_6,2,1
462533,Female,No,30,Yes,Entertainment,1.0,Low,3.0,Cat_6,0,2
462538,Female,Yes,73,Yes,Lawyer,1.0,High,2.0,Cat_6,2,1
462541,Male,Yes,66,Yes,Engineer,3.0,High,2.0,Cat_6,2,1
462542,Female,Yes,62,Yes,Artist,9.0,Average,5.0,Cat_2,1,0
462543,Female,Yes,36,Yes,Artist,4.0,Low,1.0,Cat_3,0,3
462545,Male,No,33,No,Engineer,0.0,Low,3.0,Cat_4,0,2
462554,Male,No,28,No,Healthcare,0.0,Low,8.0,Cat_4,0,2
462561,Female,Yes,48,Yes,Artist,3.0,Average,2.0,Cat_6,1,1
462563,Female,Yes,53,Yes,Artist,1.0,Average,2.0,Cat_6,1,1
462566,Female,Yes,27,No,Doctor,1.0,Low,2.0,Cat_3,0,3
462577,Female,Yes,71,No,Marketing,0.0,High,2.0,Cat_4,2,1
462578,Male,Yes,35,Yes,Artist,9.0,Average,2.0,Cat_4,1,0
462580,Female,No,41,Yes,Artist,0.0,Low,1.0,Cat_4,0,3
462584,Female,Yes,39,No,Entertainment,0.0,Low,4.0,Cat_4,0,2
462587,Female,Yes,79,No,Lawyer,1.0,High,2.0,Cat_4,2,1
462589,Female,No,29,No,Engineer,9.0,Low,8.0,Cat_4,0,2
462595,Female,No,33,Yes,Artist,7.0,Low,7.0,Cat_4,0,2
462596,Female,No,31,No,Healthcare,0.0,Low,2.0,Cat_4,0,3
462600,Male,Yes,25,No,Engineer,4.0,Average,3.0,Cat_4,1,2
462607,Female,Unknown,43,No,Engineer,2.0,Average,3.0,Cat_4,1,1
462609,Female,Yes,52,No,Doctor,4.0,Low,1.0,Cat_4,0,3
462611,Male,Yes,41,No,Executive,0.0,High,7.0,Cat_4,2,1
462612,Female,Yes,27,No,Doctor,1.0,High,6.0,Cat_4,2,1
462613,Female,Yes,39,No,Engineer,1.0,Average,5.0,Cat_4,1,2
462615,Male,No,32,No,Doctor,3.0,Low,7.0,Cat_4,0,2
462617,Male,No,19,No,Healthcare,1.0,Low,5.0,Cat_4,0,2
462619,Male,Unknown,58,No,Unknown,1.0,High,2.0,Cat_4,2,1
462625,Male,No,30,Yes,Artist,1.0,Low,3.0,Cat_4,0,2
462626,Female,No,31,Yes,Engineer,0.0,Low,6.0,Cat_4,0,2
462632,Female,Yes,43,No,Engineer,1.0,Average,4.0,Cat_4,1,1
462637,Female,Yes,63,No,Marketing,1.0,Average,6.0,Cat_4,1,1
462643,Female,Yes,37,Yes,Engineer,1.0,Average,3.0,Cat_4,1,1
462654,Male,Yes,37,No,Artist,0.0,Average,6.0,Cat_4,1,2
462658,Female,Yes,31,Yes,Homemaker,9.0,Average,2.0,Unknown,1,0
462668,Female,No,38,Yes,Artist,4.0,Low,1.0,Cat_6,0,3
462669,Female,Yes,41,Yes,Entertainment,1.0,High,6.0,Cat_6,2,1
462678,Female,Yes,45,Yes,Artist,3.0,Average,3.0,Cat_6,1,1
462680,Male,Yes,35,Yes,Doctor,1.0,Average,4.0,Cat_6,1,2
462683,Female,Yes,43,No,Engineer,1.0,Low,5.0,Cat_1,0,2
462685,Female,No,33,No,Healthcare,1.0,Low,3.0,Cat_4,0,2
462687,Male,No,26,No,Homemaker,14.0,Low,3.0,Cat_3,0,0
462692,Female,Yes,39,No,Artist,1.0,Average,2.0,Cat_6,1,1
462696,Male,Yes,49,No,Artist,1.0,High,2.0,Cat_6,2,1
462697,Male,Unknown,47,No,Unknown,0.0,Average,2.0,Cat_6,1,1
462702,Male,Yes,53,No,Entertainment,1.0,Average,4.0,Cat_4,1,1
462704,Male,Yes,52,Yes,Executive,5.0,High,5.0,Cat_6,2,1
462705,Female,Yes,66,No,Lawyer,0.0,Average,2.0,Cat_6,1,1
462716,Male,No,26,No,Entertainment,6.0,Low,2.0,Cat_4,0,0
462720,Male,Yes,38,Yes,Marketing,1.0,Low,5.0,Cat_6,0,2
462722,Female,No,25,No,Homemaker,1.0,Low,4.0,Cat_6,0,2
462723,Female,Yes,53,No,Artist,8.0,Average,2.0,Cat_6,1,0
462727,Female,Yes,87,No,Lawyer,0.0,High,2.0,Cat_6,2,1
462729,Male,No,28,No,Healthcare,1.0,Low,2.0,Cat_6,0,3
462731,Female,Yes,37,Yes,Artist,7.0,High,3.0,Cat_6,2,1
462732,Female,Yes,42,Yes,Artist,1.0,Low,1.0,Cat_6,0,3
462735,Female,Yes,25,No,Artist,1.0,Average,2.0,Cat_1,1,1
462736,Female,Yes,33,No,Engineer,6.0,Low,3.0,Cat_6,0,0
462738,Female,No,33,Yes,Healthcare,1.0,Low,3.0,Cat_2,0,2
462739,Male,Yes,46,Yes,Artist,1.0,Low,2.0,Cat_6,0,3
462743,Male,No,33,No,Healthcare,2.0,Low,4.0,Cat_3,0,2
462746,Male,No,26,No,Entertainment,1.0,Low,3.0,Cat_6,0,2
462747,Male,No,32,No,Doctor,6.0,Low,4.0,Cat_6,0,0
462752,Female,No,25,No,Healthcare,1.0,Low,1.0,Cat_6,0,3
462755,Female,No,18,No,Healthcare,1.0,Low,2.0,Cat_6,0,2
462756,Female,No,22,No,Engineer,0.0,Low,4.0,Cat_6,0,2
462761,Male,No,19,No,Healthcare,2.0,Low,4.0,Cat_6,0,2
462762,Male,Yes,46,Yes,Artist,0.0,High,4.0,Cat_6,2,1
462767,Male,No,19,No,Healthcare,4.0,Low,4.0,Cat_6,0,2
462768,Male,Yes,45,Yes,Artist,0.0,Average,3.0,Cat_6,1,1
462776,Female,Yes,52,Yes,Engineer,1.0,Average,3.0,Cat_6,1,1
462785,Female,Yes,42,Yes,Engineer,1.0,Average,5.0,Cat_3,1,1
462788,Male,Yes,47,No,Entertainment,1.0,Average,3.0,Cat_3,1,1
462792,Male,Yes,45,No,Homemaker,1.0,Average,4.0,Cat_6,1,1
462799,Male,No,32,No,Healthcare,1.0,Low,2.0,Cat_5,0,3
462804,Male,Yes,41,No,Executive,5.0,High,3.0,Cat_4,2,1
462807,Female,No,28,Yes,Homemaker,1.0,Low,1.0,Cat_6,0,3
462810,Male,Yes,37,No,Executive,9.0,High,4.0,Cat_6,2,0
462814,Female,Yes,20,No,Engineer,8.0,Average,2.0,Cat_5,1,0
462817,Female,Yes,73,Yes,Lawyer,3.0,Low,1.0,Cat_6,0,3
462819,Male,Yes,51,Yes,Artist,0.0,Average,3.0,Cat_6,1,1
462823,Male,Yes,18,Yes,Engineer,1.0,Average,4.0,Cat_6,1,2
462824,Male,Yes,42,No,Engineer,1.0,Average,3.0,Cat_4,1,1
462826,Male,No,20,No,Healthcare,1.0,Low,3.0,Cat_3,0,2
462827,Female,No,23,No,Doctor,0.0,Low,3.0,Cat_3,0,2
462834,Male,Yes,31,Yes,Homemaker,2.0,Low,2.0,Cat_1,0,3
462838,Female,Yes,33,Yes,Homemaker,1.0,Low,3.0,Cat_5,0,2
462841,Male,No,21,No,Healthcare,9.0,Low,6.0,Cat_6,0,0
462845,Male,Yes,51,Yes,Doctor,5.0,Average,7.0,Cat_6,1,2
462849,Male,Yes,47,Yes,Artist,0.0,Average,4.0,Cat_6,1,1
462850,Male,No,20,No,Healthcare,0.0,Low,4.0,Cat_6,0,2
462853,Male,No,21,No,Healthcare,0.0,Low,2.0,Cat_6,0,2
462854,Male,No,22,No,Healthcare,1.0,Low,3.0,Cat_6,0,2
462858,Female,No,32,Yes,Engineer,9.0,Low,4.0,Cat_6,0,0
462861,Female,No,30,Yes,Healthcare,8.0,Low,1.0,Cat_6,0,0
462866,Male,Yes,61,Yes,Doctor,1.0,Low,1.0,Cat_6,0,3
462868,Male,Yes,43,No,Entertainment,0.0,Average,4.0,Cat_4,1,1
462869,Male,No,25,Yes,Doctor,8.0,Low,1.0,Cat_6,0,0
462871,Male,Yes,46,No,Entertainment,0.0,Average,3.0,Cat_6,1,1
462872,Female,Yes,53,No,Engineer,12.0,Low,2.0,Cat_3,0,0
462874,Male,Yes,55,Yes,Doctor,0.0,High,2.0,Cat_6,2,1
462887,Female,Yes,42,No,Engineer,0.0,Low,3.0,Cat_6,0,3
462890,Female,No,26,Yes,Marketing,11.0,Low,1.0,Cat_6,0,0
462891,Male,No,29,No,Healthcare,0.0,Low,3.0,Cat_6,0,2
462894,Male,Yes,39,Yes,Artist,4.0,Average,4.0,Cat_3,1,1
462900,Male,Yes,38,Yes,Artist,1.0,Average,3.0,Cat_6,1,1
462903,Male,Yes,69,Yes,Entertainment,1.0,Average,2.0,Cat_6,1,1
462905,Female,No,25,No,Artist,6.0,Low,3.0,Cat_6,0,0
462914,Female,No,26,Yes,Artist,4.0,Low,4.0,Cat_6,0,2
462920,Male,Yes,51,No,Executive,0.0,High,5.0,Cat_6,2,1
462923,Male,Yes,30,No,Homemaker,8.0,Average,2.0,Cat_6,1,0
462925,Female,Yes,28,No,Homemaker,1.0,Average,2.0,Cat_3,1,1
462927,Female,No,33,No,Homemaker,8.0,Low,2.0,Cat_6,0,0
462936,Female,No,41,Yes,Engineer,1.0,Low,1.0,Cat_6,0,3
462941,Male,No,71,No,Lawyer,1.0,Low,2.0,Cat_6,0,3
462944,Male,Yes,42,Yes,Executive,5.0,High,3.0,Cat_6,2,1
462951,Male,Yes,71,Yes,Lawyer,2.0,Low,1.0,Cat_6,0,3
462956,Male,Yes,35,No,Artist,6.0,Average,5.0,Cat_6,1,2
462958,Male,No,28,No,Marketing,0.0,Low,5.0,Cat_6,0,2
462963,Male,Yes,31,Yes,Artist,1.0,Average,2.0,Cat_3,1,1
462966,Male,Yes,43,Yes,Artist,2.0,Average,3.0,Cat_6,1,1
462968,Female,Yes,77,No,Lawyer,0.0,High,2.0,Cat_6,2,1
462971,Female,Yes,71,Yes,Engineer,0.0,Low,1.0,Cat_6,0,3
462976,Female,Yes,47,Yes,Engineer,0.0,Average,2.0,Cat_6,1,1
462981,Female,No,26,No,Homemaker,9.0,Low,1.0,Cat_6,0,0
462982,Male,Yes,40,No,Doctor,4.0,Average,4.0,Cat_6,1,1
462983,Female,Yes,72,Yes,Lawyer,0.0,High,2.0,Cat_6,2,1
462984,Female,Yes,73,Yes,Artist,1.0,High,2.0,Cat_6,2,1
462986,Male,No,26,Yes,Healthcare,1.0,Low,6.0,Cat_3,0,2
462992,Female,Yes,57,Yes,Engineer,1.0,High,3.0,Cat_3,2,1
462993,Male,Yes,30,No,Artist,1.0,Average,3.0,Cat_6,1,1
462994,Female,Yes,36,No,Artist,1.0,Average,3.0,Cat_6,1,1
462998,Male,Yes,52,No,Entertainment,10.0,Average,4.0,Cat_6,1,0
463003,Male,Yes,42,Yes,Artist,3.0,Average,2.0,Cat_6,1,1
463012,Male,Yes,52,No,Engineer,1.0,Low,1.0,Cat_6,0,3
463020,Male,Yes,28,Yes,Artist,0.0,Average,3.0,Cat_1,1,2
463023,Female,Yes,43,No,Homemaker,7.0,Low,1.0,Cat_6,0,0
463024,Male,No,43,Yes,Artist,1.0,Low,1.0,Cat_6,0,3
463028,Male,No,25,No,Doctor,0.0,Low,4.0,Cat_6,0,2
463030,Male,Yes,52,Yes,Executive,1.0,High,3.0,Cat_6,2,1
463034,Female,No,28,Yes,Homemaker,9.0,Low,1.0,Cat_6,0,0
463037,Male,Yes,56,Yes,Entertainment,0.0,Average,4.0,Cat_6,1,1
463039,Male,Yes,38,No,Executive,12.0,High,7.0,Cat_6,2,0
463040,Male,Yes,83,No,Lawyer,1.0,High,2.0,Cat_6,2,1
463044,Male,Yes,82,Yes,Lawyer,1.0,High,2.0,Cat_6,2,1
463047,Male,Yes,32,Yes,Homemaker,8.0,Low,2.0,Cat_6,0,0
463051,Female,No,35,Yes,Homemaker,12.0,Low,1.0,Cat_6,0,0
463052,Male,Yes,40,Yes,Marketing,0.0,Low,2.0,Cat_6,0,3
463058,Female,No,25,Yes,Homemaker,13.0,Low,1.0,Unknown,0,0
463062,Female,Yes,39,Yes,Artist,1.0,Average,3.0,Cat_6,1,1
463069,Male,No,25,Yes,Artist,7.0,Low,1.0,Cat_6,0,0
463075,Male,Yes,52,Yes,Artist,0.0,Low,4.0,Cat_6,0,2
463080,Male,No,33,No,Artist,0.0,Low,4.0,Cat_5,0,2
463083,Male,No,28,Yes,Artist,6.0,Low,3.0,Cat_6,0,0
463085,Female,No,43,Yes,Artist,0.0,Low,1.0,Cat_6,0,3
463086,Male,No,30,Yes,Artist,8.0,Low,2.0,Cat_5,0,0
463088,Female,Yes,84,Yes,Lawyer,1.0,High,2.0,Cat_6,2,1
463089,Male,Yes,48,Yes,Executive,6.0,High,4.0,Cat_6,2,1
463090,Female,Yes,55,No,Engineer,3.0,Average,2.0,Cat_6,1,1
463091,Female,Yes,37,Yes,Homemaker,8.0,Low,1.0,Cat_6,0,0
463094,Male,Yes,38,Yes,Engineer,11.0,Average,3.0,Cat_6,1,0
463096,Female,No,28,Yes,Doctor,1.0,Low,3.0,Cat_6,0,2
463099,Male,Yes,86,Yes,Lawyer,1.0,Low,1.0,Cat_6,0,3
463100,Female,No,35,No,Homemaker,9.0,Low,1.0,Cat_6,0,0
463102,Male,No,35,No,Entertainment,0.0,Low,2.0,Cat_6,0,3
463104,Female,Yes,46,No,Lawyer,0.0,Low,1.0,Cat_6,0,3
463106,Female,Yes,79,Yes,Lawyer,0.0,Low,1.0,Cat_6,0,3
463108,Male,Yes,63,Yes,Lawyer,5.0,High,2.0,Cat_6,2,1
463118,Female,Yes,50,Yes,Doctor,1.0,High,3.0,Cat_6,2,1
463120,Female,No,35,Yes,Entertainment,0.0,Low,1.0,Cat_6,0,3
463129,Male,Yes,65,No,Doctor,1.0,Low,1.0,Cat_6,0,3
463133,Male,Yes,50,No,Artist,0.0,Average,4.0,Cat_6,1,1
463138,Female,No,27,No,Homemaker,1.0,Low,2.0,Cat_3,0,3
463144,Male,Yes,45,Yes,Executive,0.0,High,3.0,Cat_6,2,1
463145,Female,No,36,Yes,Homemaker,0.0,Low,4.0,Cat_6,0,2
463146,Male,Yes,43,No,Entertainment,11.0,Average,2.0,Cat_6,1,0
463148,Male,Yes,62,Yes,Marketing,1.0,High,5.0,Cat_6,2,1
463149,Male,Yes,57,Yes,Artist,2.0,Average,2.0,Cat_6,1,1
463150,Male,No,51,No,Marketing,9.0,Low,1.0,Cat_6,0,0
463151,Male,Yes,59,Yes,Artist,0.0,Low,1.0,Cat_3,0,3
463154,Female,Yes,27,No,Artist,0.0,Low,4.0,Cat_6,0,2
463156,Female,Yes,83,No,Lawyer,1.0,High,2.0,Cat_6,2,1
463157,Male,Yes,50,Yes,Entertainment,6.0,Low,3.0,Cat_6,0,0
463158,Male,Yes,75,Yes,Executive,1.0,High,3.0,Cat_6,2,1
463163,Male,No,28,No,Executive,2.0,Low,2.0,Cat_3,0,3
463164,Male,Yes,39,Yes,Artist,9.0,Average,2.0,Cat_6,1,0
463165,Female,Yes,69,Yes,Doctor,0.0,Average,2.0,Cat_6,1,1
463166,Female,No,41,Yes,Artist,1.0,Low,1.0,Cat_4,0,3
463170,Female,Unknown,28,Yes,Healthcare,0.0,Low,5.0,Cat_3,0,2
463171,Female,Yes,39,No,Entertainment,1.0,High,3.0,Cat_3,2,1
463173,Male,No,47,Yes,Artist,0.0,Low,1.0,Cat_3,0,3
463174,Female,Yes,62,Yes,Engineer,1.0,Low,1.0,Cat_3,0,3
463175,Female,Unknown,41,No,Engineer,0.0,Low,4.0,Cat_3,0,2
463181,Male,Yes,49,Yes,Doctor,5.0,Average,3.0,Cat_5,1,1
463187,Female,Yes,52,Yes,Artist,8.0,Low,2.0,Cat_6,0,0
463192,Female,Yes,48,No,Entertainment,2.0,Average,2.0,Cat_4,1,1
463195,Female,No,26,Yes,Healthcare,7.0,Low,2.0,Cat_3,0,0
463196,Female,Yes,72,Yes,Engineer,1.0,Low,1.0,Cat_6,0,3
463199,Female,Yes,47,Yes,Artist,0.0,Low,3.0,Cat_4,0,3
463201,Female,No,19,No,Healthcare,1.0,Low,2.0,Cat_4,0,2
463203,Female,No,21,No,Healthcare,1.0,Low,3.0,Cat_7,0,2
463204,Male,No,39,No,Entertainment,1.0,Low,1.0,Cat_6,0,3
463209,Female,No,52,Yes,Artist,0.0,Low,1.0,Cat_6,0,3
463218,Male,Yes,37,No,Entertainment,8.0,Average,3.0,Cat_6,1,0
463219,Male,Yes,51,No,Entertainment,0.0,Low,2.0,Cat_6,0,3
463220,Male,Yes,48,No,Engineer,1.0,Average,3.0,Cat_6,1,1
463221,Male,No,22,No,Healthcare,1.0,Low,3.0,Cat_6,0,2
463224,Male,Yes,47,Yes,Executive,1.0,High,4.0,Cat_6,2,1
463240,Female,Yes,45,No,Engineer,0.0,Average,3.0,Cat_6,1,1
463242,Female,No,29,No,Engineer,5.0,Low,2.0,Cat_6,0,0
463244,Female,Yes,47,No,Doctor,1.0,Low,1.0,Cat_6,0,3
463245,Male,Yes,41,Yes,Entertainment,8.0,Average,2.0,Cat_6,1,0
463248,Female,Yes,32,No,Homemaker,9.0,Average,4.0,Cat_2,1,0
463251,Male,Yes,31,No,Marketing,2.0,Low,3.0,Cat_6,0,2
463256,Male,No,20,No,Marketing,1.0,Low,3.0,Cat_6,0,2
463258,Female,Yes,46,Yes,Artist,0.0,Average,3.0,Cat_6,1,1
463260,Male,Yes,70,Yes,Lawyer,3.0,Low,1.0,Cat_6,0,3
463265,Male,Yes,65,Yes,Artist,1.0,Average,3.0,Cat_6,1,1
463266,Female,Yes,68,Unknown,Artist,1.0,Average,2.0,Cat_6,1,1
463267,Male,Yes,29,No,Homemaker,9.0,Low,1.0,Cat_4,0,0
463269,Male,Yes,41,Yes,Entertainment,3.0,Average,2.0,Cat_3,1,1
463270,Male,Yes,50,No,Executive,0.0,Low,5.0,Unknown,0,2
463273,Male,Yes,38,Yes,Entertainment,9.0,Average,2.0,Cat_3,1,0
463276,Male,Yes,37,No,Executive,1.0,Average,2.0,Cat_3,1,1
463277,Female,Yes,30,No,Engineer,6.0,Low,2.0,Cat_3,0,0
463278,Female,Yes,63,Yes,Engineer,1.0,Low,1.0,Cat_3,0,3
463280,Male,Yes,42,Yes,Artist,6.0,Average,2.0,Cat_3,1,0
463292,Male,Yes,41,No,Executive,0.0,High,3.0,Cat_6,2,1
463302,Female,Yes,60,Yes,Engineer,1.0,High,4.0,Cat_6,2,1
463308,Male,Yes,46,Yes,Engineer,1.0,Low,2.0,Cat_3,0,3
463316,Female,Yes,83,No,Lawyer,0.0,High,2.0,Cat_6,2,1
463323,Male,Yes,27,Yes,Healthcare,3.0,Low,2.0,Cat_6,0,3
463324,Female,No,22,No,Healthcare,1.0,Low,4.0,Cat_2,0,2
463330,Male,No,20,No,Healthcare,0.0,Low,4.0,Cat_6,0,2
463332,Female,Yes,40,Yes,Engineer,0.0,Low,2.0,Cat_6,0,3
463334,Female,No,28,Yes,Doctor,0.0,Low,6.0,Cat_4,0,2
463335,Male,No,28,Yes,Doctor,1.0,Low,1.0,Cat_4,0,3
463338,Male,Yes,28,No,Entertainment,0.0,Low,2.0,Cat_3,0,3
463340,Female,No,20,No,Healthcare,0.0,Low,4.0,Cat_3,0,2
463341,Female,Yes,53,No,Engineer,0.0,Average,6.0,Cat_3,1,1
463348,Female,Yes,35,Yes,Doctor,0.0,Low,2.0,Cat_6,0,3
463351,Female,No,21,Unknown,Healthcare,3.0,Low,4.0,Cat_5,0,2
463356,Male,No,30,Yes,Healthcare,6.0,Low,4.0,Cat_2,0,0
463360,Female,Yes,46,Yes,Artist,2.0,Low,1.0,Cat_6,0,3
463367,Female,No,36,Yes,Engineer,3.0,Low,4.0,Cat_2,0,2
463368,Female,Yes,38,Yes,Artist,4.0,High,3.0,Cat_2,2,1
463372,Female,Yes,26,No,Marketing,1.0,Average,2.0,Unknown,1,1
463375,Female,Yes,45,Yes,Doctor,1.0,Low,1.0,Cat_4,0,3
463376,Female,Yes,46,Yes,Executive,5.0,High,2.0,Cat_6,2,1
463378,Male,No,25,Yes,Doctor,0.0,Low,1.0,Cat_3,0,3
463379,Male,No,27,No,Marketing,0.0,Low,7.0,Cat_6,0,2
463386,Female,Yes,42,Yes,Doctor,6.0,Low,1.0,Cat_3,0,0
463387,Male,Unknown,20,No,Marketing,3.0,Low,2.0,Cat_3,0,2
463391,Male,Yes,55,Yes,Doctor,6.0,Low,1.0,Cat_3,0,0
463395,Male,No,25,No,Marketing,1.0,Low,1.0,Cat_6,0,3
463404,Male,Yes,27,No,Doctor,1.0,High,2.0,Cat_3,2,1
463406,Male,No,31,No,Marketing,0.0,Low,4.0,Cat_3,0,2
463409,Female,Yes,38,No,Entertainment,6.0,Average,5.0,Cat_2,1,2
463411,Male,Yes,43,Yes,Entertainment,1.0,Average,2.0,Cat_6,1,1
463420,Female,Yes,59,Yes,Artist,2.0,High,3.0,Cat_6,2,1
463423,Male,Yes,61,No,Executive,1.0,Average,3.0,Cat_6,1,1
463427,Female,Yes,27,Yes,Engineer,1.0,Low,2.0,Cat_6,0,3
463428,Male,Yes,26,No,Executive,1.0,High,5.0,Cat_6,2,1
463431,Male,Yes,39,Yes,Artist,1.0,Average,4.0,Cat_4,1,1
463437,Male,Yes,51,Yes,Artist,0.0,Average,3.0,Cat_6,1,1
463438,Male,Yes,47,No,Entertainment,0.0,Average,3.0,Cat_6,1,1
463443,Male,Yes,52,Yes,Artist,1.0,Average,4.0,Cat_6,1,1
463444,Male,Yes,59,Yes,Lawyer,1.0,High,2.0,Cat_6,2,1
463447,Male,Yes,57,No,Engineer,1.0,Average,2.0,Cat_6,1,1
463452,Female,Yes,86,Yes,Lawyer,1.0,High,2.0,Cat_6,2,1
463460,Male,Yes,49,Yes,Artist,1.0,Average,2.0,Cat_6,1,1
463461,Male,No,30,No,Doctor,1.0,Low,4.0,Cat_4,0,2
463462,Female,Yes,43,No,Engineer,0.0,Average,4.0,Cat_6,1,1
463470,Male,No,19,No,Healthcare,1.0,Low,5.0,Cat_2,0,2
463472,Male,No,20,No,Healthcare,1.0,Low,4.0,Cat_6,0,2
463473,Male,No,19,No,Healthcare,1.0,Low,3.0,Cat_6,0,2
463475,Female,Yes,43,Yes,Doctor,0.0,Low,1.0,Cat_6,0,3
463477,Male,No,31,No,Healthcare,0.0,Low,4.0,Cat_4,0,2
463483,Male,Yes,30,No,Executive,1.0,High,2.0,Cat_6,2,1
463491,Male,Yes,27,Yes,Doctor,8.0,Average,3.0,Cat_6,1,0
463493,Male,Yes,36,Yes,Executive,1.0,High,4.0,Cat_6,2,1
463499,Male,Yes,47,Yes,Executive,0.0,Low,2.0,Cat_6,0,3
463500,Male,Yes,35,Yes,Executive,1.0,High,4.0,Cat_6,2,1
463503,Male,Yes,25,Yes,Entertainment,0.0,Low,2.0,Cat_7,0,3
463508,Female,Yes,25,No,Artist,0.0,Low,3.0,Cat_6,0,2
463509,Male,No,38,No,Artist,1.0,Low,1.0,Cat_3,0,3
463512,Female,No,32,No,Engineer,0.0,Low,3.0,Cat_6,0,2
463516,Male,Yes,48,No,Executive,1.0,High,6.0,Cat_6,2,1
463527,Female,No,38,No,Artist,10.0,Low,1.0,Cat_6,0,0
463528,Male,Yes,70,No,Executive,1.0,High,2.0,Cat_6,2,1
463529,Male,No,42,Yes,Marketing,1.0,Low,1.0,Cat_6,0,3
463533,Female,Yes,85,Yes,Artist,1.0,High,2.0,Cat_2,2,1
463537,Female,No,25,Yes,Healthcare,1.0,Low,3.0,Cat_6,0,2
463545,Female,No,31,Yes,Doctor,1.0,Low,2.0,Cat_4,0,3
463548,Female,No,20,No,Healthcare,3.0,Low,4.0,Cat_4,0,2
463550,Female,Yes,37,Yes,Artist,0.0,Average,2.0,Cat_4,1,1
463553,Male,No,33,Yes,Artist,8.0,Low,2.0,Cat_6,0,0
463554,Female,No,52,No,Artist,5.0,Low,1.0,Cat_6,0,3
463557,Male,No,26,Yes,Doctor,0.0,Low,3.0,Cat_6,0,2
463560,Female,No,21,No,Healthcare,9.0,Low,5.0,Cat_4,0,0
463561,Female,No,42,Yes,Engineer,0.0,Low,1.0,Cat_6,0,3
463566,Female,Yes,35,Yes,Homemaker,1.0,Average,4.0,Cat_2,1,2
463572,Male,Yes,39,Yes,Artist,0.0,Average,4.0,Cat_6,1,1
463577,Female,Yes,41,Yes,Doctor,1.0,Average,2.0,Cat_6,1,1
463586,Female,No,18,No,Healthcare,1.0,Low,5.0,Cat_6,0,2
463588,Male,No,22,No,Healthcare,0.0,Low,1.0,Cat_6,0,3
463598,Female,Yes,25,No,Engineer,2.0,Low,2.0,Cat_6,0,3
463601,Female,No,20,No,Healthcare,4.0,Low,5.0,Unknown,0,2
463603,Female,No,18,No,Entertainment,0.0,Low,4.0,Cat_2,0,2
463605,Female,No,20,No,Healthcare,1.0,Low,5.0,Cat_5,0,2
463606,Male,No,21,No,Marketing,0.0,Low,4.0,Cat_2,0,2
463614,Female,No,25,No,Healthcare,1.0,Low,4.0,Cat_3,0,2
463615,Female,Yes,60,Yes,Artist,1.0,Average,2.0,Cat_6,1,1
463616,Female,Yes,46,No,Engineer,0.0,Average,5.0,Cat_3,1,1
463619,Male,Yes,68,No,Executive,1.0,High,2.0,Cat_6,2,1
463620,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_2,0,2
463623,Male,No,27,Yes,Doctor,0.0,Low,3.0,Cat_6,0,2
463624,Male,Yes,59,Yes,Executive,1.0,High,4.0,Cat_6,2,1
